x,y
807,655
808,659
809,664
810,666
812,670
812,673
813,677
814,680
815,682
816,684
817,687
818,690
1276,693
819,693
820,695
1272,696
1279,698
1267,699
821,699
1263,701
822,703
1260,703
824,706
1255,707
1252,709
825,710
1247,712
1266,712
1274,712
1274,713
1272,713
826,714
1244,714
1269,716
1278,716
1239,718
1271,720
1236,721
829,721
1263,721
1276,723
1232,723
1267,723
1260,724
831,724
1256,725
831,727
1262,727
1252,728
1268,728
1260,729
1224,730
833,730
1250,732
1237,732
1265,732
834,732
1220,734
835,735
1261,735
1252,736
1216,737
836,737
1257,738
836,739
1247,740
1212,741
837,742
1252,742
1208,744
1242,745
1249,745
838,745
1233,745
840,748
1202,748
1229,749
1199,751
842,753
1196,754
1236,756
1192,757
844,758
843,758
1188,760
845,760
1214,762
846,762
1212,763
1184,764
1227,764
1217,765
847,765
1182,765
1216,766
1224,767
1195,767
1191,767
1179,768
1211,768
849,768
1221,769
1192,770
1208,770
1176,771
1185,771
850,772
1187,772
1174,772
1190,772
1217,772
1183,773
1206,773
1172,774
1214,775
1202,775
1212,776
852,776
1211,777
1168,777
853,778
1200,778
1176,779
854,779
1196,780
1206,781
1174,781
1163,781
855,782
1161,783
1203,784
856,784
1188,786
1191,786
857,786
1166,787
1198,788
1155,788
1164,789
858,789
1152,791
1194,791
860,792
1181,792
1182,792
1166,792
1148,794
1191,794
1176,794
1161,795
861,795
1168,795
1170,797
863,798
1178,798
1187,798
1142,799
1173,799
1161,799
864,800
1154,800
1183,801
1140,801
1167,801
1149,803
866,803
1179,804
1165,805
1136,805
1170,805
1159,806
867,807
1148,807
1175,807
1138,807
1155,809
1172,810
1145,811
1136,813
1146,813
1168,813
1148,815
1156,815
1152,816
1137,817
1163,817
1160,820
1146,823
875,823
1156,823
1102,826
877,826
1152,827
879,829
1096,830
1147,831
1144,833
1089,835
883,836
1138,836
1072,848
891,850
1068,851
893,854
1065,856
965,857
895,857
1060,860
897,862
898,864
900,867
1050,868
902,870
906,877
1033,881
1030,885
911,885
1024,891
916,893
1018,896
919,898
922,903
925,907
929,913
934,919
937,924
943,932
946,937
949,941
954,947
956,952
962,958
1002,1020
1006,1024
1008,1027
1011,1030
1015,1034
1018,1037
1021,1039
1024,1041
1027,1045
1031,1047
1035,1052
1040,1056
1044,1059
1049,1064
1050,1065
1051,1066
1053,1068
1055,1070
1062,1075
1064,1077
1078,1089
1084,1094
1087,1097
1099,1105
1104,1109
1109,1112
1112,1114
1116,1117
1119,1120
1122,1122
1125,1123
1130,1127
1133,1129
1135,1131
1138,1133
1140,1134
1142,1135
1162,1149
1166,1151
1169,1152
1172,1154
1174,1155
1178,1157
1181,1159
1184,1161
1187,1163
1190,1164
1193,1166
1196,1167
1199,1169
1202,1171
1208,1176
1209,1176
1211,1177
1213,1179
1216,1180
1218,1182
1221,1183
1223,1185
1225,1186
1231,1189
1235,1191
1238,1193
1242,1196
1247,1198
1249,1199
1253,1201
1257,1203
1263,1205
1258,1205
1263,1207
1264,1208
1263,1209
1268,1210
1267,1211
1271,1213
1274,1214
1276,1215
1278,1216
