x,y
958,959
989,974
985,974
1005,975
1000,975
996,977
1006,979
998,981
1005,983
1002,984
1009,985
1005,986
1013,988
1009,989
1039,1007
1042,1008
1047,1010
1050,1013
1055,1015
1058,1018
1065,1018
1068,1021
1063,1021
1065,1023
1069,1024
902,1046
899,1046
899,1046
902,1046
895,1047
895,1047
894,1047
891,1049
891,1049
905,1049
902,1053
891,1055
895,1055
895,1055
905,1056
909,1057
888,1057
901,1058
905,1058
909,1058
889,1059
890,1060
905,1060
909,1060
909,1063
909,1063
891,1063
898,1063
898,1064
910,1066
899,1067
910,1070
899,1070
911,1073
911,1073
897,1073
