x,y
1056,640
768,640
724,640
734,641
1095,641
721,643
763,643
751,644
751,644
735,644
1054,645
717,646
760,646
746,646
730,646
737,647
1073,647
1093,648
740,649
1052,649
747,650
756,650
712,650
742,651
1266,651
731,651
1072,652
723,652
753,652
709,653
737,653
1091,654
1071,654
718,655
748,656
1071,656
735,656
705,657
739,657
1264,657
728,658
717,659
745,659
708,659
1070,659
724,660
1088,662
741,662
1069,662
1262,662
714,663
1068,664
706,665
716,665
737,665
718,667
1184,667
725,667
722,668
706,668
733,669
1259,670
729,672
1183,672
1084,674
716,675
726,675
1257,676
1044,677
671,678
722,679
1279,679
1254,682
666,682
1081,682
717,682
1179,685
714,685
659,687
707,688
1251,688
1178,689
1199,689
1248,694
1177,695
642,700
1176,701
1075,701
1243,702
1274,707
1266,707
1174,707
1073,708
1052,708
1033,709
1173,712
1238,712
1263,712
1270,714
1051,714
1190,715
1069,715
1192,716
1191,718
1267,718
1029,719
1233,719
1171,720
1048,720
1191,721
1067,722
1188,723
1264,723
1190,723
1255,724
1170,725
1228,726
1189,726
1187,726
1189,727
1065,727
1045,728
1025,728
1261,729
1186,729
1169,730
1251,731
1224,732
1185,733
1043,733
1062,735
1256,735
1168,736
1248,736
1022,737
1041,738
1220,738
1166,741
1244,742
1184,742
1039,742
1250,744
1215,745
1165,745
1183,745
1241,746
1037,748
1183,749
1239,749
1246,750
1211,751
1182,752
1163,753
1055,753
1236,754
1162,757
1241,757
1033,758
1232,759
1052,760
1031,762
1160,762
1230,762
1237,764
1050,765
1029,765
1201,766
1227,768
1158,770
1225,770
1233,770
1047,771
1027,772
1157,773
1196,773
1221,776
1228,777
1192,779
1044,780
1156,780
1224,782
1215,784
1155,785
1221,787
1153,790
1218,792
1174,794
1207,797
1213,799
1151,800
1012,801
1171,803
1177,803
1032,804
1150,805
1209,806
1169,809
1008,810
1206,810
1029,811
1148,811
1174,812
1006,815
1147,818
1203,818
1025,818
1003,820
1166,821
1146,825
1021,825
1199,826
1168,827
1144,830
1197,831
1165,834
1195,836
1143,837
1164,839
1141,841
1013,842
1193,843
1160,844
1140,847
1159,848
1192,850
1158,852
1162,853
1139,853
1157,856
1139,856
1004,860
1157,860
1161,862
1137,863
1156,863
980,866
1155,867
1160,869
1136,869
999,870
1154,871
977,872
1133,876
1137,877
1140,878
1134,880
970,888
1150,898
1154,899
1153,902
1133,902
1149,906
1134,908
1132,913
1131,917
987,918
1163,918
992,919
1129,920
997,920
1006,923
1131,924
1011,924
1156,925
1016,926
973,926
1022,927
1130,927
1027,928
1033,930
1166,930
1039,931
1157,932
1059,935
1065,936
1070,937
1145,939
1077,939
1083,940
1155,940
648,941
965,943
1104,944
654,946
657,949
1101,950
1100,952
668,957
957,957
1116,958
1102,958
674,961
1114,962
955,962
678,964
1100,964
1112,966
681,966
685,969
1110,970
1096,970
689,972
692,973
1108,974
694,975
1094,976
699,978
947,979
1106,979
1092,980
702,981
704,983
1104,984
945,984
707,984
709,986
1089,986
711,987
1102,989
942,991
1086,993
1099,994
1097,998
731,1000
1081,1002
736,1002
1095,1003
738,1004
741,1006
1079,1007
743,1007
1093,1008
747,1009
751,1011
1091,1012
1077,1012
754,1013
757,1014
759,1016
1089,1016
762,1018
765,1019
1074,1019
1104,1021
768,1021
771,1023
1071,1024
1085,1024
777,1027
1083,1028
779,1028
780,1029
1068,1030
1082,1031
783,1031
785,1032
1081,1034
788,1034
790,1035
1079,1037
792,1037
795,1038
1077,1041
801,1041
804,1043
1075,1044
808,1045
1061,1047
811,1047
1073,1049
816,1050
819,1051
823,1053
826,1055
832,1057
828,1057
832,1059
833,1060
832,1061
837,1062
1068,1062
836,1063
840,1064
843,1066
845,1067
1065,1067
848,1068
850,1070
852,1071
1063,1072
854,1073
1061,1077
1059,1081
1057,1086
1073,1088
1055,1091
1052,1095
1051,1099
895,1100
899,1102
1065,1105
902,1105
904,1107
907,1109
1046,1110
910,1110
914,1112
917,1116
920,1118
1042,1118
1058,1119
922,1119
925,1121
1039,1123
1055,1124
928,1124
928,1124
932,1126
934,1128
934,1128
936,1129
1036,1129
1053,1130
939,1132
1034,1132
939,1132
941,1134
943,1135
944,1136
945,1136
1032,1137
947,1138
950,1140
951,1141
952,1141
1030,1142
954,1142
956,1144
1029,1145
959,1146
1044,1146
961,1147
963,1149
1027,1149
1025,1152
968,1152
971,1155
976,1158
1022,1158
977,1160
977,1160
1020,1163
982,1163
986,1166
1018,1167
989,1168
1017,1170
992,1170
994,1172
1031,1173
997,1174
999,1176
1002,1178
