x,y
1277,640
1277,642
1075,651
1073,659
1017,664
1073,664
1003,664
1007,664
995,664
958,666
1041,666
929,667
905,668
895,668
1047,668
909,668
904,668
890,668
890,669
881,669
895,669
869,669
881,669
1055,669
858,669
1071,670
833,670
824,670
1062,671
799,672
799,672
793,672
794,672
778,673
1068,673
778,673
772,673
772,673
743,674
1014,674
750,674
750,674
736,674
1002,674
743,674
982,674
729,674
988,674
983,674
958,675
717,675
976,675
723,675
698,675
1037,675
688,676
676,676
665,676
669,677
1043,677
917,677
910,677
899,678
903,678
894,678
882,678
876,678
863,678
869,678
1053,679
824,680
1059,680
831,681
801,681
787,682
793,682
779,682
771,682
763,682
771,682
759,682
745,683
759,683
739,683
739,683
745,683
692,685
679,685
659,686
672,686
1065,698
1087,704
1085,714
1083,721
1059,724
1082,726
1057,732
1081,733
1055,740
1078,745
1054,745
1053,751
1076,755
1051,756
1047,777
1045,786
1068,790
1043,795
1041,803
1039,813
1061,821
1059,830
642,878
642,885
1017,888
642,891
1015,893
1013,896
642,901
1005,910
813,912
813,917
1026,920
813,921
640,926
815,926
641,927
818,930
821,933
641,935
984,939
645,940
980,944
641,945
643,946
973,951
842,957
643,958
961,961
643,964
847,964
640,967
850,969
986,970
854,973
641,977
857,977
643,978
860,980
862,984
865,987
644,995
835,1000
644,1000
827,1000
1073,1001
819,1001
812,1001
805,1001
1078,1002
798,1002
1081,1002
791,1002
785,1003
849,1003
1086,1003
778,1003
842,1003
1090,1004
835,1004
1094,1004
1097,1004
758,1005
828,1005
1143,1005
1139,1005
1174,1005
745,1005
1179,1005
1182,1005
812,1005
1192,1006
804,1006
819,1006
1196,1006
1187,1006
1199,1006
798,1006
944,1006
644,1006
791,1006
785,1007
716,1007
773,1007
710,1007
766,1008
704,1008
697,1008
759,1008
752,1009
690,1009
684,1009
745,1009
731,1010
725,1010
939,1011
716,1011
710,1011
704,1011
697,1012
690,1012
684,1013
644,1013
934,1015
1206,1017
940,1018
929,1019
947,1020
1206,1022
1206,1028
1206,1033
691,1036
685,1036
1206,1040
1206,1045
1205,1050
1206,1067
1206,1071
831,1072
859,1073
1206,1074
827,1076
853,1077
1206,1077
849,1080
1206,1080
821,1081
1206,1084
816,1084
844,1084
812,1088
839,1089
807,1091
834,1093
829,1097
1205,1099
825,1100
1205,1104
819,1105
785,1107
1205,1109
1205,1118
795,1126
1204,1128
1201,1134
1188,1144
1089,1144
1079,1144
1084,1144
1067,1144
1075,1144
1071,1144
1099,1144
1094,1144
1148,1144
1139,1144
1166,1145
1145,1145
1158,1145
1178,1145
1151,1145
1174,1145
1155,1145
1182,1145
727,1154
731,1178
693,1182
691,1182
690,1184
685,1187
686,1187
684,1189
672,1199
669,1202
662,1208
657,1212
654,1214
680,1219
657,1238
651,1242
645,1247
738,1267
731,1267
744,1267
724,1268
717,1269
710,1270
703,1270
696,1271
693,1273
700,1273
707,1273
714,1273
728,1273
721,1273
735,1274
742,1274
