x,y
939,641
932,650
786,669
918,673
769,678
913,682
862,695
868,695
864,697
857,698
874,699
860,699
906,699
868,701
857,702
851,702
876,702
879,702
854,704
871,704
878,705
850,705
876,707
877,708
848,710
903,711
850,711
654,712
849,712
852,713
876,713
648,713
850,715
853,715
852,716
819,718
855,718
853,719
855,721
824,725
868,728
832,729
861,729
861,735
772,736
873,737
869,738
782,739
789,741
861,744
861,746
873,747
862,748
863,749
836,750
806,751
864,751
896,752
865,754
865,756
896,757
867,757
845,759
867,760
868,762
868,764
869,767
850,768
870,768
709,769
871,770
897,770
877,775
830,777
711,777
711,780
878,780
875,781
855,782
878,782
712,783
856,785
878,785
836,786
857,787
858,789
714,790
859,792
716,795
717,798
841,799
902,801
718,803
845,806
719,807
868,811
720,811
905,812
875,826
879,837
916,837
857,838
882,843
920,848
884,849
922,853
864,856
886,856
924,859
887,860
927,866
735,869
736,872
871,873
930,873
737,875
873,878
738,878
932,886
740,888
878,890
934,890
740,892
742,897
883,903
743,904
940,904
743,907
941,909
885,910
744,913
889,921
734,921
746,921
735,922
728,924
725,925
722,926
718,927
747,927
718,929
709,930
714,931
950,932
710,932
700,933
697,935
701,936
697,936
694,938
954,939
681,941
679,942
676,943
899,947
660,949
660,950
659,951
647,954
645,954
646,955
643,955
642,956
640,956
643,957
641,957
640,958
961,961
961,961
906,965
964,967
964,967
966,971
909,973
968,978
757,978
758,981
971,983
759,992
917,993
918,996
989,1031
766,1032
991,1036
769,1048
770,1053
967,1055
772,1060
1000,1061
1002,1066
1004,1070
976,1077
950,1078
1006,1078
1008,1083
1011,1089
981,1089
1014,1096
984,1097
957,1097
986,1102
961,1107
989,1108
1019,1109
991,1114
1021,1116
964,1118
993,1119
783,1123
996,1125
784,1127
968,1127
1026,1128
997,1129
785,1130
999,1133
786,1139
1002,1142
787,1145
975,1146
1034,1148
788,1151
1007,1155
789,1157
980,1157
1038,1161
1009,1162
1012,1166
1014,1173
1044,1175
1016,1178
988,1179
1019,1184
1021,1190
1022,1194
994,1196
1052,1197
798,1203
1055,1204
1026,1204
799,1209
1029,1211
799,1213
1030,1214
801,1219
1034,1222
802,1225
1006,1226
1036,1228
1066,1231
1012,1241
806,1248
806,1253
1075,1256
1077,1261
1019,1261
809,1264
1078,1265
1080,1270
810,1270
1053,1274
811,1274
1083,1278
811,1279
