x,y
964,958
866,963
956,968
949,977
803,995
935,1000
786,1004
929,1008
879,1021
885,1021
881,1024
874,1024
891,1025
877,1026
923,1026
885,1028
873,1028
868,1028
892,1029
896,1029
871,1031
888,1031
895,1031
867,1032
893,1033
894,1035
865,1036
920,1037
867,1038
671,1039
866,1039
869,1039
893,1040
665,1040
867,1041
870,1042
869,1043
836,1044
872,1044
870,1045
647,1046
872,1047
841,1052
885,1054
849,1055
878,1055
878,1062
789,1063
890,1063
886,1064
799,1065
806,1068
878,1070
878,1072
890,1074
879,1074
880,1076
853,1076
823,1077
881,1078
913,1079
882,1080
882,1082
913,1084
883,1084
862,1085
884,1086
885,1088
885,1091
886,1093
867,1094
887,1095
726,1096
888,1097
914,1097
893,1102
847,1103
728,1104
728,1106
895,1107
892,1108
872,1109
895,1109
729,1109
873,1111
895,1111
853,1113
874,1113
875,1115
731,1116
876,1118
733,1122
734,1125
858,1125
919,1128
735,1129
862,1133
736,1133
885,1137
737,1138
922,1138
891,1153
896,1163
933,1164
874,1164
899,1170
937,1174
901,1176
939,1180
881,1183
903,1183
941,1185
904,1186
944,1192
752,1195
753,1198
888,1199
947,1200
754,1201
890,1204
755,1204
949,1212
757,1214
894,1217
951,1217
757,1219
758,1224
900,1230
760,1230
957,1231
760,1233
958,1236
902,1236
761,1239
906,1247
751,1247
763,1248
752,1249
745,1251
742,1252
739,1252
735,1253
764,1254
734,1255
726,1256
731,1257
967,1258
727,1259
717,1260
714,1261
718,1262
714,1262
711,1265
971,1265
698,1268
696,1269
693,1270
916,1274
677,1275
677,1276
676,1278
