x,y
785,640
1110,642
1135,644
1151,644
1157,645
788,645
1126,645
790,649
1148,650
645,650
1132,651
1107,651
1123,652
1154,653
1106,656
648,657
1128,658
1120,658
1103,659
1150,661
1125,662
651,662
1117,665
1140,666
1098,666
1123,667
1147,668
1122,671
1113,671
657,672
1144,673
1136,673
804,675
1134,678
660,678
1116,679
1140,680
641,682
662,683
808,683
1114,684
1138,685
643,687
1111,687
646,690
1100,691
1109,692
812,693
648,694
1123,697
650,698
1103,699
815,700
1119,701
1128,701
1141,704
654,705
1117,705
818,705
1098,706
1115,709
1123,709
656,709
1095,710
1085,711
659,714
823,716
1118,716
1109,717
1081,718
662,719
826,722
1113,723
665,724
1076,724
852,726
829,727
1081,729
1071,730
646,730
832,733
1065,738
835,738
1074,738
858,739
673,739
1092,739
1070,743
837,743
697,744
1089,744
861,744
1060,745
657,746
1067,747
1094,748
840,748
679,749
701,749
1055,751
1063,752
1082,752
842,753
682,754
867,756
1052,756
1079,756
1060,756
844,758
685,759
1085,760
1057,761
869,761
665,761
1075,762
1046,763
847,764
688,764
1072,766
1080,766
1052,767
669,769
690,769
851,770
1041,771
1048,772
693,775
1064,776
1044,777
1071,778
856,781
1060,782
1031,783
1037,786
882,787
679,788
859,788
1027,788
1034,790
722,791
1032,793
1051,793
863,795
1020,797
725,798
1047,798
1028,799
865,800
705,800
1055,800
684,800
1017,802
1044,803
727,803
867,805
1041,806
1049,806
869,809
731,809
1011,811
1037,812
1044,813
1035,815
873,815
734,817
1031,820
1039,820
1005,821
715,821
696,822
877,824
1001,825
1035,827
698,828
1026,828
718,828
740,829
1025,830
881,832
721,832
997,833
1030,834
743,835
723,837
1020,838
884,838
725,842
992,843
1017,843
746,844
886,844
706,847
1014,849
728,849
988,849
748,850
1012,852
730,855
1010,856
985,856
924,859
1008,861
733,864
714,864
753,865
980,866
1005,867
897,867
756,872
736,873
900,873
1002,874
1000,878
901,879
739,880
719,880
902,885
740,887
970,894
762,894
742,897
763,898
724,898
968,902
744,902
726,905
965,908
746,909
728,910
964,915
730,917
970,918
968,926
731,927
967,930
751,930
732,931
986,932
752,936
965,936
752,940
752,940
985,940
964,941
990,943
984,944
987,945
990,946
963,947
982,948
754,950
1000,950
991,951
736,952
754,953
754,953
755,956
985,956
1000,957
988,958
980,960
961,961
756,961
738,963
990,963
961,964
987,965
1000,966
979,966
757,967
984,967
990,968
961,968
988,969
740,970
983,971
979,971
960,974
1000,974
758,975
978,977
740,978
989,979
999,982
989,983
760,983
978,984
983,984
951,985
958,987
760,988
998,989
982,990
977,992
958,993
761,993
957,996
987,996
977,998
958,999
762,1001
995,1003
957,1005
982,1006
984,1008
764,1009
981,1009
739,1009
994,1009
951,1011
737,1011
976,1011
984,1011
739,1011
734,1012
980,1013
958,1014
976,1015
993,1015
709,1016
950,1018
698,1019
976,1020
693,1020
983,1020
957,1022
890,1022
766,1023
992,1023
665,1024
661,1024
657,1025
976,1025
653,1026
950,1026
649,1026
748,1026
646,1026
957,1027
643,1027
981,1029
888,1029
991,1030
976,1034
957,1034
950,1034
767,1035
886,1037
980,1037
976,1037
989,1037
957,1040
768,1041
884,1043
950,1044
988,1046
768,1046
977,1048
787,1049
950,1052
882,1053
987,1055
878,1057
789,1057
871,1058
864,1058
857,1058
852,1059
950,1059
847,1059
835,1060
830,1060
986,1061
820,1061
826,1061
813,1061
805,1062
751,1062
986,1066
985,1074
984,1083
733,1090
727,1090
686,1090
720,1092
741,1092
681,1092
726,1093
715,1093
671,1094
882,1094
874,1094
735,1094
867,1095
709,1095
667,1095
859,1096
719,1096
850,1096
729,1097
844,1097
738,1097
835,1097
828,1097
821,1098
814,1099
805,1099
731,1099
711,1099
793,1100
645,1100
723,1100
692,1106
677,1112
683,1112
672,1112
788,1113
667,1114
660,1114
663,1115
655,1115
688,1116
640,1117
657,1118
950,1118
681,1118
677,1119
647,1120
652,1120
672,1120
642,1120
666,1122
788,1122
660,1123
950,1124
655,1124
752,1124
651,1125
646,1127
641,1128
752,1132
980,1134
950,1135
751,1138
769,1138
973,1138
981,1140
973,1142
787,1142
950,1143
768,1144
981,1146
973,1146
786,1148
950,1148
750,1148
768,1150
749,1152
786,1154
973,1155
982,1155
950,1155
749,1156
767,1157
975,1159
785,1159
973,1161
950,1162
974,1163
766,1163
983,1164
748,1164
784,1165
950,1166
747,1169
950,1169
984,1170
765,1170
977,1171
973,1171
784,1172
975,1174
972,1175
984,1175
950,1175
977,1176
764,1176
950,1180
977,1181
782,1181
985,1183
763,1183
973,1184
781,1186
949,1188
972,1189
761,1189
985,1190
779,1194
949,1196
974,1196
760,1196
985,1197
778,1198
972,1198
759,1201
948,1202
984,1203
974,1206
948,1206
971,1208
757,1209
976,1209
947,1209
973,1210
984,1212
736,1214
755,1215
969,1216
755,1218
982,1219
974,1219
946,1219
773,1220
773,1220
971,1221
734,1221
754,1221
754,1222
945,1224
968,1225
753,1225
733,1226
752,1228
967,1229
770,1230
943,1232
751,1232
966,1233
750,1236
768,1237
969,1238
748,1239
942,1240
964,1242
748,1243
975,1244
967,1245
728,1245
766,1245
940,1246
746,1247
963,1247
745,1250
725,1250
764,1251
972,1252
961,1254
723,1255
962,1256
743,1258
969,1259
762,1259
721,1260
960,1261
935,1261
741,1262
959,1263
760,1265
740,1265
966,1266
958,1266
740,1266
933,1268
739,1270
757,1272
738,1273
931,1273
955,1273
963,1273
737,1275
954,1276
853,1277
