x,y
1157,644
1151,644
1167,644
1144,645
1162,645
1169,645
1149,645
1150,647
1170,647
1151,647
1163,648
1165,650
1159,650
1172,651
1161,651
1170,651
1176,652
1168,652
1165,653
1176,654
1173,656
918,801
912,802
924,803
930,805
910,806
935,807
941,809
947,811
908,812
952,812
958,814
904,821
984,823
991,825
901,825
998,827
1005,830
900,830
1012,832
1018,834
898,834
1025,836
896,838
1032,838
894,843
892,847
1040,848
890,851
1038,855
888,855
887,860
1036,862
882,868
1034,869
1032,876
1030,883
1029,890
1027,897
1025,904
1023,911
1021,918
1020,925
863,935
868,936
875,938
1016,939
880,940
885,941
893,943
900,946
1014,946
906,948
912,949
917,951
1012,953
924,953
935,956
941,958
947,960
1011,960
956,962
964,965
1009,967
972,967
981,970
1194,978
1190,983
1185,989
648,990
659,993
665,994
672,996
679,999
1176,1000
685,1001
693,1004
699,1007
1171,1007
704,1008
711,1011
1168,1012
719,1014
724,1016
1164,1018
737,1021
744,1023
1168,1025
1174,1026
757,1028
1182,1028
1188,1030
764,1031
1194,1032
775,1035
1213,1037
1221,1039
788,1040
1227,1041
795,1043
732,1046
1248,1047
735,1047
1256,1049
815,1050
744,1051
1262,1052
822,1052
751,1054
1269,1054
827,1054
1276,1056
833,1056
760,1057
840,1058
846,1061
776,1063
780,1064
873,1069
880,1072
886,1074
893,1076
900,1078
906,1081
912,1083
847,1087
931,1089
853,1090
938,1091
857,1091
861,1092
946,1094
870,1096
878,1098
882,1099
968,1103
975,1105
985,1109
998,1114
1005,1117
1010,1119
1017,1122
1024,1124
962,1128
966,1129
979,1134
1052,1135
1058,1137
1073,1143
1004,1144
1009,1146
1013,1147
1014,1147
1088,1149
1019,1150
1094,1151
1100,1153
1107,1156
1040,1157
766,1158
1115,1159
764,1161
1123,1162
762,1165
1137,1167
1070,1169
759,1170
1144,1170
1151,1173
1084,1174
758,1174
1158,1176
1101,1180
771,1194
783,1199
1220,1199
1136,1200
1140,1201
1153,1201
1142,1202
1140,1202
1141,1202
1139,1202
1138,1202
1134,1202
789,1202
1143,1202
1139,1202
1140,1202
1143,1203
1142,1203
1142,1203
1145,1203
1143,1203
1145,1203
1160,1203
1148,1204
1147,1204
1146,1204
1233,1204
1148,1204
794,1204
1149,1205
1150,1206
1151,1206
1152,1206
799,1206
1167,1207
1130,1207
1156,1208
1157,1208
1158,1208
1157,1208
1158,1208
1158,1208
1157,1208
1158,1208
1159,1209
804,1209
1174,1209
1160,1209
1163,1210
1163,1210
1164,1211
1164,1211
1164,1211
1164,1211
1165,1211
1168,1212
1127,1212
1169,1213
1169,1213
1170,1213
1172,1214
1170,1214
1171,1214
1172,1214
1172,1214
1173,1214
1172,1214
1173,1215
1175,1215
1175,1215
1174,1215
1174,1215
1175,1215
1176,1215
1175,1215
1177,1216
1178,1216
1176,1216
1178,1216
1176,1216
1177,1216
1179,1216
1179,1217
1180,1217
1179,1217
1180,1217
1181,1217
1181,1217
1182,1218
1182,1218
1126,1218
1183,1218
1186,1219
1184,1219
1185,1219
1187,1219
1186,1219
1187,1220
1188,1220
1189,1220
1188,1220
1189,1221
1274,1221
1188,1221
1190,1221
1189,1221
1192,1221
1123,1223
1122,1229
1118,1237
1117,1241
1115,1247
1111,1260
1107,1264
1108,1266
1106,1267
1106,1269
1104,1271
1103,1275
1102,1278
