x,y
684,641
734,641
917,641
1041,643
740,644
1041,648
917,648
690,649
690,652
1041,654
759,655
917,655
937,659
923,659
959,659
930,659
951,659
966,659
944,659
973,660
980,660
683,660
677,665
777,665
783,668
789,672
795,675
802,678
808,681
814,684
943,689
827,690
945,690
834,693
957,696
947,698
945,698
943,698
851,699
859,703
866,706
873,708
881,711
889,714
927,725
934,726
941,728
951,730
958,732
966,734
871,734
975,736
1055,744
1066,745
1075,745
1140,746
1131,747
1175,747
1185,747
1192,747
1213,747
1224,748
1239,749
1253,751
1276,755
1078,771
1083,771
1090,771
1097,771
1086,771
1093,771
1106,771
1102,771
1099,771
1120,771
1113,771
1109,771
1123,771
1116,771
1127,772
1130,772
1138,772
1141,772
1154,772
1151,772
1144,772
1169,772
1158,772
1165,772
1162,772
844,910
842,917
840,924
838,931
962,964
970,968
978,972
655,974
985,976
993,980
662,983
1001,984
640,986
665,987
1009,987
1017,991
670,993
648,995
673,998
640,1000
641,1003
654,1003
680,1006
658,1008
683,1010
649,1011
662,1013
687,1015
654,1017
665,1017
690,1019
657,1022
669,1022
658,1025
659,1027
662,1028
698,1029
675,1030
702,1033
691,1035
694,1039
671,1040
708,1041
674,1043
677,1046
680,1049
691,1049
1174,1049
1179,1052
682,1053
706,1053
719,1054
694,1054
1185,1055
685,1056
1191,1058
698,1059
688,1060
1197,1061
713,1063
1202,1063
726,1063
703,1065
1208,1066
717,1067
1214,1069
732,1071
1220,1072
698,1073
722,1073
1225,1075
701,1076
1230,1078
739,1079
727,1080
704,1080
707,1083
1241,1084
744,1084
710,1087
748,1089
712,1090
738,1091
752,1093
715,1094
741,1095
717,1096
756,1097
744,1099
720,1100
760,1101
722,1102
726,1105
751,1105
738,1106
729,1109
755,1109
743,1110
732,1113
747,1114
736,1116
741,1120
744,1123
747,1126
751,1130
752,1130
755,1133
819,1144
824,1146
828,1149
833,1150
838,1152
843,1154
818,1154
783,1154
850,1156
824,1156
787,1157
857,1158
829,1159
861,1160
866,1161
812,1161
837,1162
796,1162
795,1163
871,1163
816,1163
875,1164
799,1164
845,1165
880,1166
802,1166
822,1166
850,1166
805,1168
827,1168
859,1169
892,1169
809,1170
833,1170
896,1171
814,1172
837,1172
901,1172
873,1173
906,1174
843,1174
911,1175
849,1175
823,1176
883,1177
918,1178
855,1178
827,1178
890,1179
832,1179
861,1179
925,1180
896,1180
836,1181
866,1181
930,1181
902,1182
841,1183
934,1183
874,1184
846,1184
939,1184
880,1185
912,1186
851,1186
944,1186
855,1187
886,1187
948,1187
861,1189
956,1190
897,1190
871,1192
963,1192
903,1192
967,1193
940,1194
880,1195
972,1195
912,1196
885,1196
946,1196
977,1196
919,1198
890,1198
895,1199
924,1200
988,1200
959,1201
899,1201
930,1201
996,1202
904,1203
937,1203
969,1204
909,1204
942,1205
914,1206
975,1206
948,1207
919,1207
982,1208
924,1209
954,1209
1017,1209
988,1210
929,1210
1022,1210
960,1211
934,1212
994,1212
938,1213
971,1214
1002,1214
1036,1215
977,1216
1040,1216
949,1216
1011,1217
982,1218
1045,1218
953,1218
1050,1219
988,1220
958,1220
1055,1221
1024,1221
963,1222
1059,1222
968,1222
1000,1223
1064,1224
973,1224
1036,1225
979,1226
1042,1227
982,1227
1013,1228
1019,1230
1053,1230
1088,1232
1060,1233
1093,1233
1030,1233
1066,1234
1098,1235
1006,1235
1102,1236
1043,1237
1016,1238
1049,1239
1054,1240
1088,1241
1134,1244
1128,1244
1099,1245
1039,1246
1133,1246
1140,1246
1044,1247
1140,1248
1113,1249
1083,1249
1150,1251
1059,1252
1122,1252
1064,1253
1155,1253
1094,1253
1160,1254
1069,1255
1130,1255
1102,1256
1165,1256
1170,1257
1139,1258
1174,1259
1180,1261
1119,1261
1089,1261
1185,1262
1094,1263
1190,1264
1099,1264
1130,1265
1104,1266
1135,1266
1199,1267
1109,1267
1109,1268
1204,1268
1113,1268
1113,1269
1208,1270
1147,1270
1118,1270
1118,1270
1152,1271
1164,1275
1169,1277
1175,1279
