x,y
1231,642
1227,645
1222,647
1222,648
1217,651
1213,654
1208,657
1203,660
1004,661
1009,663
1014,665
1194,666
1019,668
1189,669
1024,671
1028,672
1184,673
1029,673
1181,675
1034,675
1035,676
1174,679
1044,681
1049,683
1054,686
1059,688
1160,689
1063,690
1155,691
1070,694
1075,696
1079,698
1085,699
1090,701
1096,702
1102,703
1117,704
1111,704
1177,714
1155,720
1176,721
1155,728
1177,736
1156,737
1177,742
644,743
1156,743
651,745
658,747
1178,749
1156,750
1178,756
1156,756
665,757
1178,763
663,764
1178,769
1157,770
661,771
1178,776
659,778
1178,782
1157,784
658,785
1157,791
656,792
1157,799
654,799
652,806
1157,806
1157,812
650,813
1168,813
1168,819
1158,819
649,820
1179,824
1168,825
647,827
1158,827
1168,831
1179,831
922,832
921,834
645,834
929,834
928,836
935,836
1169,838
1179,838
942,838
949,841
949,842
959,844
1179,845
1158,846
966,846
641,848
973,849
1169,849
980,851
986,852
1159,853
640,855
993,855
1169,856
1000,857
1000,858
1180,860
1015,862
1169,863
1014,864
1159,864
1180,867
1169,868
1019,869
1021,869
1159,872
1169,874
1180,876
1015,879
1180,884
1011,885
820,887
1008,891
815,892
1003,895
1004,896
810,898
1000,903
996,909
802,909
991,914
992,914
797,916
1160,917
793,921
1170,921
988,921
988,922
1159,925
789,927
984,928
1181,929
1160,932
981,933
793,934
1170,935
800,935
1181,936
808,937
814,939
820,941
1170,941
1160,942
1181,944
973,946
838,946
846,948
1160,949
853,950
967,951
1170,952
969,952
1180,952
874,956
964,957
1169,957
966,958
1159,958
881,958
1180,959
888,961
895,963
960,963
961,964
901,965
1179,966
1179,967
1168,967
956,970
958,970
924,971
1167,973
930,973
1178,973
953,973
1156,974
955,974
943,975
938,975
949,976
943,977
949,978
1166,979
1177,980
1154,982
1165,984
1163,990
1152,990
1172,997
1150,998
1161,999
1159,1004
1170,1005
1147,1005
1168,1010
1156,1010
1144,1013
1154,1016
1165,1017
1141,1019
1152,1021
1149,1027
1137,1027
1159,1030
642,1031
1146,1032
649,1033
1133,1034
1156,1036
1144,1037
1129,1040
1140,1043
1151,1044
678,1044
1152,1044
683,1046
1125,1046
699,1052
713,1058
644,1059
719,1060
726,1062
732,1065
665,1066
740,1068
1110,1068
1135,1069
1122,1069
749,1071
1106,1074
1119,1074
762,1076
696,1078
769,1079
1102,1079
1115,1080
776,1082
710,1083
1112,1084
784,1085
1098,1086
726,1089
1108,1090
1095,1091
1105,1094
1102,1100
1088,1101
1083,1107
846,1108
762,1109
1108,1109
1094,1110
765,1110
779,1110
767,1111
765,1111
766,1111
765,1111
764,1111
759,1111
768,1111
765,1111
766,1111
769,1112
767,1112
767,1112
770,1112
768,1112
770,1112
785,1112
773,1113
772,1113
771,1113
858,1113
773,1113
775,1114
776,1115
777,1115
1104,1115
777,1115
793,1116
756,1116
781,1117
782,1117
783,1117
782,1117
783,1117
1090,1117
783,1117
783,1117
783,1117
784,1118
799,1118
785,1118
788,1119
789,1119
789,1119
789,1120
789,1120
790,1120
790,1120
1100,1121
793,1121
1161,1121
753,1121
795,1122
1074,1122
794,1122
1087,1122
795,1122
797,1123
796,1123
796,1123
798,1123
798,1123
798,1123
797,1123
798,1124
800,1124
800,1124
799,1124
800,1124
801,1124
1098,1124
1158,1124
801,1124
800,1124
802,1125
803,1125
801,1125
1173,1125
803,1125
801,1125
802,1125
804,1125
805,1126
805,1126
805,1126
806,1126
806,1126
806,1126
1070,1126
807,1127
808,1127
751,1127
809,1127
1083,1127
811,1128
810,1128
811,1128
812,1128
812,1128
812,1129
813,1129
1094,1129
814,1129
813,1129
815,1130
899,1130
813,1130
815,1130
815,1130
817,1130
1173,1131
1159,1132
1066,1132
749,1132
1080,1133
1164,1134
1152,1134
910,1135
1169,1136
1076,1137
1151,1137
1063,1138
