x,y
859,640
1266,640
739,641
865,641
874,645
1162,645
1155,649
768,651
891,651
774,652
898,654
781,655
903,656
789,657
909,658
796,658
915,660
805,662
924,662
929,664
1125,666
1120,670
954,672
1115,672
967,675
1102,677
974,677
980,680
1096,680
1279,682
986,682
1089,682
992,684
1083,684
998,686
1077,686
1077,686
1005,687
1010,689
1019,690
1055,690
1026,690
1048,690
1033,690
1039,691
1270,694
1149,694
1275,695
1144,697
918,699
1139,700
1133,703
1128,706
1123,708
757,709
1117,711
960,713
1111,713
966,714
1106,715
972,716
1100,717
977,718
1095,719
757,719
981,719
1090,720
983,720
989,721
958,722
1084,722
972,723
995,723
1078,723
1000,724
1070,724
1006,725
757,725
1061,726
1012,726
1054,726
1018,726
1024,727
1048,727
1036,727
1042,727
1030,727
958,727
972,727
989,727
757,730
994,730
984,731
1000,731
976,732
1027,732
1007,732
1021,733
958,734
1015,734
972,735
757,735
979,736
1023,740
757,740
1024,743
958,744
1022,744
1019,745
1025,747
1029,749
958,751
968,756
1022,757
961,757
974,757
988,757
980,757
794,757
777,758
788,758
782,758
782,758
799,758
771,758
837,758
864,758
852,758
858,758
863,759
846,759
841,759
846,759
852,759
881,759
870,759
875,759
879,759
875,759
891,759
897,759
886,759
920,760
903,760
914,760
909,760
959,785
963,786
960,788
963,791
958,792
929,794
960,795
963,796
929,797
958,797
931,800
931,801
963,801
960,801
958,805
931,805
963,807
960,807
958,811
931,812
964,813
960,813
929,814
958,817
931,817
929,818
963,819
960,819
958,823
963,825
960,825
958,829
929,830
960,831
964,832
958,835
931,837
960,837
963,838
957,838
929,840
960,843
963,843
960,845
963,849
960,849
958,853
963,854
931,855
960,855
960,858
929,860
931,864
929,868
960,872
931,873
963,873
958,875
931,876
931,877
929,877
960,878
963,878
958,881
931,883
960,884
963,885
958,887
963,889
960,890
958,892
963,894
960,896
958,898
929,927
959,928
929,936
957,937
959,941
931,941
958,945
928,945
959,950
930,950
929,954
957,955
931,959
959,959
958,962
929,964
959,967
930,969
958,971
959,976
930,977
957,980
929,982
959,984
958,985
930,987
929,991
958,1000
959,1002
930,1005
958,1007
959,1013
930,1013
957,1017
928,1018
959,1022
930,1023
958,1027
929,1027
958,1031
930,1032
957,1035
929,1037
957,1040
930,1041
957,1044
957,1049
957,1054
959,1057
930,1060
957,1062
929,1064
959,1067
930,1069
957,1071
959,1073
929,1074
930,1077
928,1083
959,1083
958,1084
930,1086
957,1090
928,1091
959,1094
929,1098
959,1102
928,1113
928,1120
930,1123
928,1128
930,1134
928,1139
930,1146
928,1149
929,1154
930,1164
927,1167
930,1173
928,1177
929,1181
651,1191
660,1191
669,1192
644,1192
678,1192
694,1192
724,1192
704,1192
786,1193
713,1193
797,1193
804,1193
730,1193
777,1193
730,1193
645,1193
813,1193
825,1193
821,1193
810,1193
870,1193
866,1193
655,1193
863,1194
843,1194
854,1194
673,1194
664,1194
877,1194
903,1194
709,1194
858,1194
700,1194
849,1194
894,1194
717,1194
767,1195
781,1195
772,1195
808,1195
790,1195
786,1195
804,1195
817,1195
1080,1195
823,1195
799,1195
826,1195
849,1195
844,1196
1088,1196
853,1196
862,1196
858,1196
866,1196
869,1196
880,1196
898,1196
889,1196
907,1196
1101,1196
1131,1197
1140,1197
708,1197
1240,1197
1122,1197
1192,1197
1076,1197
707,1197
1096,1197
1198,1197
1230,1197
1085,1197
1221,1197
1135,1198
1106,1198
1119,1198
1127,1198
1275,1198
1188,1198
1266,1198
1216,1198
1225,1199
1271,1199
1278,1199
1245,1199
1233,1199
1097,1200
1114,1201
1120,1201
1195,1201
1230,1202
1237,1202
661,1221
670,1221
679,1221
697,1221
715,1221
688,1221
779,1222
797,1222
788,1222
815,1222
806,1222
824,1222
876,1223
885,1223
675,1223
666,1223
683,1223
693,1223
912,1223
710,1223
894,1223
903,1223
702,1223
719,1223
728,1223
775,1224
793,1224
784,1224
811,1224
802,1224
889,1225
898,1225
880,1225
872,1225
907,1225
