x,y
1147,640
1147,648
1147,654
1147,659
1147,663
1148,668
1148,676
1148,684
1148,692
1149,701
1149,709
1149,717
1279,717
1263,719
1255,719
1247,720
1239,720
1231,721
1224,721
1216,722
1149,722
1208,722
1200,723
1192,723
1183,723
1175,724
1167,725
1158,725
1154,725
1105,946
1112,946
1097,947
1118,947
1070,947
1134,947
1063,947
1056,947
1049,948
1174,948
1042,948
1183,948
1028,949
1021,949
1014,950
1005,951
998,951
991,952
958,955
952,956
944,957
938,957
928,959
915,960
909,961
901,962
894,963
654,964
889,964
882,966
873,967
864,969
859,970
853,971
1113,972
1126,973
1107,973
846,973
1120,973
1134,973
1140,973
1147,973
1100,973
1153,973
1057,974
1161,974
1169,974
839,974
1050,974
1183,975
1033,975
1027,975
1020,976
830,976
1196,976
641,976
1206,976
1013,976
1215,977
1003,977
823,977
997,978
990,978
646,978
814,979
975,980
807,980
967,981
961,981
653,981
954,982
947,983
941,984
1264,984
659,984
789,985
1270,985
695,986
782,987
1277,987
915,987
665,987
775,988
908,988
901,990
769,990
702,990
895,990
888,992
672,992
759,993
881,993
873,994
678,995
741,997
853,999
684,1000
840,1000
832,1002
689,1004
822,1004
815,1006
796,1010
691,1011
788,1012
776,1015
777,1016
770,1017
769,1018
688,1022
683,1028
679,1031
676,1034
756,1055
765,1067
749,1073
774,1079
755,1080
764,1091
797,1106
782,1115
790,1125
819,1134
827,1144
835,1153
847,1169
839,1186
848,1198
852,1203
874,1203
857,1209
861,1215
886,1218
866,1221
890,1223
895,1229
879,1237
903,1239
889,1248
912,1250
927,1269
906,1271
932,1275
