x,y
991,646
992,651
985,651
983,654
987,656
979,656
990,657
975,657
994,657
892,658
888,658
883,658
871,660
993,660
867,661
855,661
859,661
851,662
847,663
843,663
900,664
838,664
833,665
983,665
979,665
830,665
825,665
821,666
817,666
813,667
809,667
805,668
792,669
795,669
903,669
970,669
786,670
906,674
781,676
908,678
781,680
911,683
782,685
914,687
783,689
917,693
784,694
919,697
785,698
921,701
786,703
924,705
787,707
926,709
788,712
928,713
789,717
930,718
932,721
790,722
935,725
793,735
937,739
794,740
934,742
929,745
925,747
796,750
922,750
918,753
798,755
915,756
912,759
798,760
909,762
799,764
905,765
901,769
800,770
897,773
801,774
803,778
812,782
816,784
820,786
825,788
829,790
833,792
881,793
837,793
841,796
878,796
875,800
855,801
859,803
864,805
762,851
754,852
785,853
792,855
804,857
813,859
818,861
714,866
853,869
708,870
859,871
866,872
886,880
899,885
678,887
906,887
672,891
919,893
667,893
925,895
654,898
938,901
648,901
831,903
642,903
947,904
845,906
954,907
851,907
862,910
846,915
822,915
701,915
827,915
879,916
832,918
696,918
884,919
837,919
843,920
691,921
889,921
847,923
853,923
685,924
852,925
896,926
858,926
680,927
1004,927
863,929
675,929
901,930
1011,931
670,932
872,933
664,934
906,934
1020,936
658,936
877,936
911,937
652,938
881,939
647,940
642,941
916,941
889,944
922,946
947,947
1040,947
894,947
897,950
926,951
951,952
997,953
902,953
1001,954
905,955
954,957
931,958
910,960
958,962
914,963
1071,965
1079,970
1028,970
921,970
1032,972
1083,972
964,973
923,973
1035,974
1040,977
1095,979
943,979
1044,979
1047,981
1100,981
1050,983
947,983
969,984
1055,985
935,986
1058,987
1111,987
950,988
971,989
1060,989
938,990
1064,991
1116,991
1067,993
941,995
1122,995
1073,996
984,997
1076,998
944,998
1128,998
954,1001
1134,1002
946,1002
977,1004
1087,1004
1140,1005
1090,1006
947,1006
950,1007
1146,1009
979,1009
949,1010
952,1011
1152,1012
960,1015
1158,1016
992,1016
954,1016
1109,1017
973,1019
1164,1019
993,1021
983,1021
1117,1021
956,1021
963,1022
1172,1024
995,1025
1124,1025
958,1026
1177,1026
965,1027
977,1029
987,1030
997,1030
1183,1030
1132,1030
961,1030
962,1033
967,1033
978,1033
1189,1033
963,1035
999,1035
989,1035
969,1038
1001,1039
965,1039
1150,1040
972,1041
982,1042
1003,1044
968,1044
983,1047
1161,1047
1005,1048
970,1049
973,1049
995,1051
986,1051
972,1053
1006,1053
1226,1054
987,1056
974,1057
1008,1058
1232,1058
998,1059
989,1061
1238,1062
977,1062
1010,1062
1000,1062
991,1065
1244,1065
1194,1066
980,1067
1012,1067
1200,1069
1250,1069
993,1070
982,1071
1014,1072
1256,1072
994,1074
984,1076
1015,1076
1206,1078
996,1079
1206,1080
987,1081
1275,1083
999,1084
1019,1085
1010,1088
1199,1088
1000,1089
1021,1090
1193,1093
1002,1093
1012,1094
1023,1095
1004,1099
1025,1099
1015,1101
1006,1103
1026,1104
1018,1106
1017,1107
1007,1107
1028,1109
1009,1111
999,1111
1030,1113
1020,1114
1011,1117
1001,1117
1032,1118
1022,1118
1013,1121
1003,1121
1033,1122
1005,1125
1014,1126
1035,1127
1026,1130
1006,1131
1037,1132
1017,1134
1008,1135
1039,1136
1020,1139
1010,1140
1040,1141
1022,1144
1012,1145
1033,1146
1013,1147
1043,1147
1023,1148
1014,1150
1025,1153
1046,1154
1016,1155
1036,1156
1027,1158
1047,1159
1018,1160
1049,1164
1020,1165
1040,1166
1031,1168
1051,1168
1022,1170
1043,1172
1033,1172
1053,1172
1024,1175
1045,1178
1055,1178
1035,1179
1026,1179
1057,1183
1027,1184
1037,1184
1047,1184
1059,1188
1029,1189
1061,1192
1031,1193
1041,1193
1032,1196
1052,1197
1062,1197
1043,1198
1033,1199
1054,1201
1044,1203
1035,1203
1056,1206
1066,1206
1046,1208
1068,1211
1058,1211
1048,1212
1069,1215
1050,1217
1072,1221
1052,1222
1062,1224
1073,1225
1044,1228
1054,1228
1064,1228
1075,1230
1056,1232
1046,1233
1077,1235
1058,1237
1068,1238
1079,1240
1060,1242
1050,1242
1081,1244
1082,1248
1053,1248
1072,1248
1063,1251
1054,1252
1055,1253
1084,1253
1074,1254
1065,1255
1056,1256
1086,1258
1076,1258
1067,1260
1057,1261
1088,1262
1070,1265
1069,1265
1059,1266
1090,1267
1083,1270
1061,1270
1071,1271
1081,1271
1092,1272
1063,1275
1085,1276
1093,1276
1083,1277
