x,y
992,640
973,641
767,641
749,643
1002,643
972,644
998,645
1011,646
991,646
768,647
995,647
1001,648
972,648
999,649
751,650
995,651
990,651
971,654
1011,654
769,655
989,657
752,658
1000,659
1010,662
1000,663
771,663
989,664
994,664
962,665
969,667
772,668
1009,670
993,670
989,672
969,673
772,674
968,676
998,677
988,678
969,679
774,681
1006,684
969,685
993,686
995,688
775,689
992,689
750,689
1005,690
962,691
748,691
987,691
995,691
750,692
745,692
991,693
969,694
987,695
1004,695
720,696
962,698
709,699
987,700
704,700
994,701
969,702
901,702
777,703
1003,703
676,704
672,704
669,705
987,706
664,706
962,706
660,706
759,706
657,706
969,707
654,707
993,709
899,710
1002,711
987,714
968,714
962,714
778,716
898,717
991,717
987,717
1001,718
969,720
779,721
896,723
962,724
999,726
780,726
988,728
799,730
962,732
893,733
998,735
890,737
800,737
883,738
875,738
868,739
863,739
962,739
858,740
846,740
841,741
997,741
832,741
837,741
824,741
816,742
762,742
997,747
996,754
995,763
744,770
738,770
697,771
732,772
753,772
693,772
737,773
726,773
682,774
893,774
885,774
746,775
879,775
721,775
679,775
870,776
730,776
861,776
740,777
855,777
749,777
846,777
839,778
832,778
825,779
816,779
742,779
722,780
804,780
657,780
734,780
648,783
644,784
704,786
688,792
695,792
683,792
800,793
679,794
671,795
674,795
666,795
699,796
652,797
668,798
961,798
692,798
688,799
647,799
658,800
663,800
643,800
683,800
653,801
677,802
800,803
648,803
671,803
961,804
666,805
763,805
662,806
657,807
653,808
645,810
763,812
991,814
961,815
762,818
780,818
984,818
992,820
984,822
798,823
961,823
779,825
992,826
984,826
798,828
961,828
761,829
779,830
761,832
797,834
984,835
994,835
961,835
760,836
778,837
987,839
796,839
984,842
961,842
985,843
777,843
994,844
759,844
795,845
961,846
758,849
961,850
995,850
776,850
988,851
984,851
795,852
986,854
984,855
995,855
961,856
988,856
775,856
961,860
988,861
793,861
996,863
774,864
984,864
792,866
961,868
983,869
773,870
996,870
791,874
960,876
985,876
771,876
996,877
789,878
983,878
770,881
959,882
995,884
985,886
959,886
982,888
768,889
987,889
958,889
984,890
995,892
747,894
767,895
981,897
766,898
994,899
985,899
957,900
784,900
785,900
982,901
746,901
766,901
765,902
956,904
979,905
764,905
744,906
763,908
978,909
782,910
955,912
762,912
977,913
762,916
780,917
980,918
760,919
953,920
975,923
759,923
986,925
978,925
739,925
777,925
951,926
757,927
974,927
756,930
736,930
776,932
983,932
972,934
735,935
973,936
754,938
980,939
773,939
733,940
972,941
947,942
753,942
970,943
771,945
752,945
977,946
969,946
751,946
944,948
750,950
769,952
749,953
942,953
966,953
974,954
748,955
965,956
865,958
939,961
962,962
863,963
765,965
961,965
937,966
969,967
725,968
959,970
935,972
762,973
966,974
860,975
931,979
859,979
879,980
963,980
928,985
858,986
856,992
755,992
924,992
954,998
947,998
855,998
753,998
733,999
714,1000
854,1002
918,1003
943,1003
950,1004
731,1005
871,1005
750,1006
873,1006
872,1009
947,1009
709,1010
913,1010
852,1011
728,1011
872,1011
748,1013
868,1013
945,1013
871,1014
936,1015
851,1016
909,1016
870,1016
868,1016
870,1018
745,1018
726,1018
706,1019
941,1019
867,1020
849,1021
932,1022
905,1023
866,1023
724,1024
743,1025
937,1026
848,1027
929,1027
702,1027
722,1028
901,1028
847,1031
925,1032
864,1033
720,1033
931,1035
896,1035
846,1036
864,1036
922,1037
718,1039
864,1040
919,1040
927,1041
892,1042
862,1043
844,1043
735,1044
917,1044
842,1047
922,1048
714,1048
913,1050
733,1050
712,1052
841,1052
911,1053
918,1054
730,1056
710,1056
882,1057
907,1058
839,1060
906,1060
913,1061
728,1062
707,1062
838,1063
877,1064
902,1066
909,1067
872,1070
724,1071
836,1071
905,1073
896,1075
835,1076
902,1077
834,1081
898,1083
854,1085
887,1088
894,1090
832,1091
693,1092
852,1094
858,1094
712,1095
830,1096
890,1096
850,1100
689,1100
887,1101
709,1102
829,1102
854,1102
687,1105
828,1108
883,1109
706,1109
684,1110
847,1112
826,1115
702,1116
880,1116
848,1118
825,1120
878,1122
846,1125
876,1127
824,1127
845,1130
822,1132
694,1132
874,1134
841,1135
821,1138
840,1138
872,1141
839,1142
843,1143
820,1144
838,1147
819,1147
684,1151
837,1151
841,1153
818,1154
836,1154
661,1157
835,1158
841,1160
816,1160
679,1161
834,1162
658,1163
813,1167
818,1168
820,1169
814,1171
650,1179
830,1189
834,1190
834,1192
814,1193
829,1197
814,1199
812,1203
811,1208
667,1208
844,1208
673,1210
810,1210
678,1211
687,1214
811,1215
692,1215
837,1216
696,1216
653,1217
702,1218
811,1218
708,1219
714,1220
847,1221
719,1221
838,1222
739,1226
745,1227
751,1228
826,1229
758,1229
764,1231
836,1231
645,1233
784,1235
781,1240
781,1243
797,1248
783,1249
795,1253
780,1255
793,1257
791,1260
777,1261
789,1265
774,1267
787,1270
772,1271
784,1275
770,1277
